AphA,Conn,Conn_WinTms,Hz,OutPFSet,OutPFSet_RmpTms,PF,PhVphA,Ris,St,StActCtl,VA,VAMax,VAr,VArMaxPct,VArPct_RmpTms,VRef,W,WH,WMaxLimPct,WMaxLimPct_RmpTms,DCV,DCA,DCW
35.69,1,0,60,10,0,-100,240.1,655.35,4,0,8566.028,563.25,22,0,0,614.4,8566,89383672,100,0,364.3,24.16,8801.488
35.69,1,0,60,10,0,-100,240.1,655.35,4,0,8566.028,563.25,22,0,0,614.4,8566,89383672,100,0,363,24.36,8842.68
35.825,1,0,60,10,0,-100,240.15,655.35,4,0,8602.028,563.25,22,0,0,614.4,8602,89383676,100,0,363.3,24.25,8810.025
35.96,1,0,60,10,0,-100,240.2,655.35,4,0,8638.028,563.25,22,0,0,614.4,8638,89383680,100,0,363.3,24.25,8810.025
35.96,1,0,60,10,0,-100,240.2,655.35,4,0,8638.028,563.25,22,0,0,614.4,8638,89383680,100,0,365.85,24.43,8937.716
35.75,1,0,60,10,0,-100,240.2,655.35,4,0,8580.028,563.25,22,0,0,614.4,8580,89383688,100,0,365.85,24.43,8937.716
35.75,1,0,60,10,0,-100,240.2,655.35,4,0,8580.028,563.25,22,0,0,614.4,8580,89383688,100,0,360.9,24.12,8704.908
35.3,1,0,60,10,0,-100,240.1,655.35,4,0,8476.028,563.25,22,0,0,614.4,8476,89383692,100,0,364.6,22.89,8345.694
34.85,1,0,60,10,0,-100,240,655.35,4,0,8372.028,563.25,22,0,0,614.4,8372,89383696,100,0,364.6,22.89,8345.694
34.85,1,0,60,10,0,-100,240,655.35,4,0,8372.028,563.25,22,0,0,614.4,8372,89383696,100,0,365.25,22.06,8057.415
31.98,1,0,60,10,0,-100,239.4,655.35,4,0,7640.026,563.25,20,0,0,614.4,7640,89383704,100,0,365.25,22.06,8057.415
31.98,1,0,60,10,0,-100,239.4,655.35,4,0,7640.026,563.25,20,0,0,614.4,7640,89383704,100,0,360.85,21.44,7736.624
31.86,1,0,60,10,0,-100,239.367,655.35,4,0,7615.359,563.25,19.667,0,0,614.4,7615.333,89383704,100,0,364.25,21.53,7842.303
31.62,1,0,60,10,0,-100,239.3,655.35,4,0,7566.024,563.25,19,0,0,614.4,7566,89383704,100,0,364.25,21.53,7842.303
32.2,1,0,60,10,0,-100,239.4,655.35,4,0,7698.026,563.25,20,0,0,614.4,7698,89383712,100,0,361.35,22.04,7964.154
32.2,1,0,60,10,0,-100,239.4,655.35,4,0,7698.031,563.25,22,0,0,614.4,7698,89383712,100,0,362.95,21.99,7981.27
32.2,1,0,60,10,0,-100,239.4,655.35,4,0,7698.031,563.25,22,0,0,614.4,7698,89383712,100,0,362.95,21.99,7981.27
32.343,1,0,60,10,0,-100,239.433,655.35,4,0,7738.031,563.25,22,0,0,614.4,7738,89383712,100,0,364.45,21.99,8014.255
32.63,1,0,60,10,0,-100,239.5,655.35,4,0,7818.031,563.25,22,0,0,614.4,7818,89383712,100,0,364.45,21.99,8014.255
31.53,1,0,60,10,0,-100,239.3,655.35,4,0,7546.024,563.25,19,0,0,614.4,7546,89383720,100,0,364.25,21.43,7805.878
31.53,1,0,60,10,0,-100,239.3,655.35,4,0,7546.024,563.25,19,0,0,614.4,7546,89383725.33,100,0,364.25,21.43,7805.878
31.53,1,0,60,10,0,-100,239.3,655.35,4,0,7546.024,563.25,19,0,0,614.4,7546,89383728,100,0,364.25,21.43,7805.878
31.53,1,0,60,10,0,-100,239.3,655.35,4,0,7546.024,563.25,19,0,0,614.4,7546,89383728,100,0,361.15,22.14,7995.861
32.05,1,0,60,10,0,-100,239.4,655.35,4,0,7675.029,563.25,21,0,0,614.4,7675,89383736,100,0,361.15,22.14,7995.861
32.84,1,0,60,10,0,-100,239.6,655.35,4,0,7876.031,563.25,22,0,0,614.4,7876,89383736,100,0,364.35,22.11,8055.778
32.513,1,0,60,10,0,-100,239.6,655.35,4,0,7798.691,563.25,19.333,0,0,614.4,7798.667,89383736,100,0,362.5,21.81,7906.125
32.35,1,0,60,10,0,-100,239.6,655.35,4,0,7760.021,563.25,18,0,0,614.4,7760,89383736,100,0,362.5,21.81,7906.125
32.35,1,0,60,10,0,-100,239.6,655.35,4,0,7760.021,563.25,18,0,0,614.4,7760,89383736,100,0,362.55,21.69,7863.709
31.64,1,0,60,10,0,-100,239.4,655.35,4,0,7594.026,563.25,20,0,0,614.4,7594,89383744,100,0,362.55,21.69,7863.709
31.64,1,0,60,10,0,-100,239.4,655.35,4,0,7594.026,563.25,20,0,0,614.4,7594,89383744,100,0,362.35,21.29,7714.432
31.47,1,0,60,10,0,-100,239.4,655.35,4,0,7550.362,563.25,20.667,0,0,614.4,7550.333,89383746.67,100,0,362.4,21.07,7635.768
31.13,1,0,60,10,0,-100,239.4,655.35,4,0,7463.032,563.25,22,0,0,614.4,7463,89383752,100,0,362.4,21.07,7635.768
31.18,1,0,60,10,0,-100,239.5,655.35,4,0,7467.032,563.25,22,0,0,614.4,7467,89383760,100,0,362.5,21.31,7724.875
31.69,1,0,60,10,0,-100,239.5,655.35,4,0,7592.029,563.25,21,0,0,614.4,7592,89383760,100,0,362.5,21.31,7724.875
31.69,1,0,60,10,0,-100,239.5,655.35,4,0,7592.029,563.25,21,0,0,614.4,7592,89383760,100,0,362.6,21.75,7886.55
31.917,1,0,60,10,0,-100,239.533,655.35,4,0,7648.027,563.25,20.333,0,0,614.4,7648,89383762.67,100,0,363.4,21.81,7925.754
32.37,1,0,60,10,0,-100,239.6,655.35,4,0,7760.023,563.25,19,0,0,614.4,7760,89383768,100,0,363.4,21.81,7925.754
32.31,1,0,60,10,0,-100,239.6,655.35,4,0,7746.031,563.25,22,0,0,614.4,7746,89383768,100,0,365,21.71,7924.15
31.76,1,0,60,10,0,-100,239.5,655.35,4,0,7622.021,563.25,18,0,0,614.4,7622,89383768,100,0,362.25,21.48,7781.13
31.76,1,0,60,10,0,-100,239.5,655.35,4,0,7622.021,563.25,18,0,0,614.4,7622,89383768,100,0,362.25,21.48,7781.13
31.7,1,0,60,10,0,-100,239.5,655.35,4,0,7603.356,563.25,18.333,0,0,614.4,7603.333,89383770.67,100,0,362.3,21.47,7778.581
31.58,1,0,60,10,0,-100,239.5,655.35,4,0,7566.024,563.25,19,0,0,614.4,7566,89383776,100,0,362.3,21.47,7778.581
31.72,1,0,60,10,0,-100,239.5,655.35,4,0,7594.029,563.25,21,0,0,614.4,7594,89383784,100,0,362.4,21.63,7838.712
31.913,1,0,60,10,0,-100,239.5,655.35,4,0,7646.031,563.25,21.667,0,0,614.4,7646,89383784,100,0,362.35,21.82,7906.477
32.01,1,0,60,10,0,-100,239.5,655.35,4,0,7672.032,563.25,22,0,0,614.4,7672,89383784,100,0,362.35,21.82,7906.477
32.01,1,0,60,10,0,-100,239.5,655.35,4,0,7672.032,563.25,22,0,0,614.4,7672,89383784,100,0,362.35,21.53,7801.396
32.05,1,0,60,10,0,-100,239.5,655.35,4,0,7672.032,563.25,22,0,0,614.4,7672,89383792,100,0,362.35,21.53,7801.396
31.65,1,0,60,10,0,-100,239.4,655.35,4,0,7578.026,563.25,20,0,0,614.4,7578,89383800,100,0,363.6,21.45,7799.22
31.71,1,0,60,10,0,-100,239.45,655.35,4,0,7595.026,563.25,20,0,0,614.4,7595,89383800,100,0,360.8,21.84,7879.872
31.77,1,0,60,10,0,-100,239.5,655.35,4,0,7612.026,563.25,20,0,0,614.4,7612,89383800,100,0,360.8,21.84,7879.872
32.87,1,0,60,10,0,-100,239.6,655.35,4,0,7884.028,563.25,21,0,0,614.4,7884,89383800,100,0,363.9,22.8,8296.92
34.28,1,0,60,10,0,-100,239.8,655.35,4,0,8226.029,563.25,22,0,0,614.4,8226,89383808,100,0,360.85,23.74,8566.579
34.28,1,0,60,10,0,-100,239.8,655.35,4,0,8226.029,563.25,22,0,0,614.4,8226,89383808,100,0,360.85,23.74,8566.579
34.643,1,0,60,10,0,-100,239.833,655.35,4,0,8309.362,563.25,22,0,0,614.4,8309.333,89383810.67,100,0,363.8,24.19,8800.322
35.37,1,0,60,10,0,-100,239.9,655.35,4,0,8476.028,563.25,22,0,0,614.4,8476,89383816,100,0,363.8,24.19,8800.322
35.57,1,0,60,10,0,-100,239.9,655.35,4,0,8540.028,563.25,22,0,0,614.4,8540,89383824,100,0,360.55,24.22,8732.521
35.603,1,0,60,10,0,-100,239.9,655.35,4,0,8545.362,563.25,22,0,0,614.4,8545.333,89383824,100,0,363.45,24.23,8806.393
35.62,1,0,60,10,0,-100,239.9,655.35,4,0,8548.028,563.25,22,0,0,614.4,8548,89383824,100,0,363.45,24.23,8806.393
35.62,1,0,60,10,0,-100,239.9,655.35,4,0,8548.028,563.25,22,0,0,614.4,8548,89383824,100,0,361.9,24.29,8790.551
35.62,1,0,60,10,0,-100,239.9,655.35,4,0,8548.028,563.25,22,0,0,614.4,8548,89383824,100,0,361.9,24.29,8790.551
35.57,1,0,59.99,10,0,-100,239.9,655.35,4,0,8536.031,563.25,23,0,0,614.4,8536,89383832,100,0,361.8,24.28,8784.504
35.635,1,0,59.99,10,0,-100,239.9,655.35,4,0,8550.531,563.25,23,0,0,614.4,8550.5,89383832,100,0,363.25,24.28,8819.71
35.7,1,0,59.99,10,0,-100,239.9,655.35,4,0,8565.031,563.25,23,0,0,614.4,8565,89383832,100,0,363.25,24.28,8819.71
35.7,1,0,59.99,10,0,-100,239.9,655.35,4,0,8565.031,563.25,23,0,0,614.4,8565,89383832,100,0,361.7,24.1,8716.97
35.43,1,0,59.99,10,0,-100,240,655.35,4,0,8508.028,563.25,22,0,0,614.4,8508,89383840,100,0,361.7,24.1,8716.97
35.43,1,0,59.99,10,0,-100,240,655.35,4,0,8508.028,563.25,22,0,0,614.4,8508,89383840,100,0,363.55,24.1,8761.555
35.355,1,0,59.99,10,0,-100,239.95,655.35,4,0,8489.028,563.25,22,0,0,614.4,8489,89383844,100,0,360.45,24.01,8654.405
35.28,1,0,59.99,10,0,-100,239.9,655.35,4,0,8470.028,563.25,22,0,0,614.4,8470,89383848,100,0,360.45,24.01,8654.405
35.23,1,0,59.99,10,0,-100,239.9,655.35,4,0,8454.028,563.25,22,0,0,614.4,8454,89383856,100,0,363.15,23.98,8708.337
35.08,1,0,59.98,10,0,-100,239.8,655.35,4,0,8415.031,563.25,23,0,0,614.4,8415,89383864,100,0,363.15,23.98,8708.337
35.08,1,0,59.98,10,0,-100,239.8,655.35,4,0,8415.031,563.25,23,0,0,614.4,8415,89383864,100,0,359.85,23.91,8604.014
35.093,1,0,59.98,10,0,-100,239.833,655.35,4,0,8418.697,563.25,22.667,0,0,614.4,8418.667,89383864,100,0,362.6,23.9,8666.14
35.12,1,0,59.98,10,0,-100,239.9,655.35,4,0,8426.028,563.25,22,0,0,614.4,8426,89383864,100,0,362.6,23.9,8666.14
35,1,0,59.98,10,0,-100,239.8,655.35,4,0,8394.029,563.25,22,0,0,614.4,8394,89383864,100,0,360,23.83,8578.8
34.95,1,0,59.98,10,0,-100,239.8,655.35,4,0,8386.031,563.25,23,0,0,614.4,8386,89383872,100,0,363.15,23.78,8635.707
34.95,1,0,59.98,10,0,-100,239.8,655.35,4,0,8386.031,563.25,23,0,0,614.4,8386,89383872,100,0,363.15,23.78,8635.707
34.95,1,0,59.98,10,0,-100,239.8,655.35,4,0,8386.031,563.25,23,0,0,614.4,8386,89383872,100,0,359.85,23.59,8488.862
34.69,1,0,59.98,10,0,-100,239.8,655.35,4,0,8326.029,563.25,22,0,0,614.4,8326,89383880,100,0,359.85,23.59,8488.862
34.6,1,0,59.98,10,0,-100,239.8,655.35,4,0,8302.029,563.25,22,0,0,614.4,8302,89383880,100,0,364.35,23.44,8540.364
34.5,1,0,59.98,10,0,-100,239.867,655.35,4,0,8276.696,563.25,22,0,0,614.4,8276.667,89383885.33,100,0,361.7,23.44,8478.248
34.45,1,0,59.98,10,0,-100,239.9,655.35,4,0,8264.029,563.25,22,0,0,614.4,8264,89383888,100,0,361.7,23.44,8478.248
34.45,1,0,59.98,10,0,-100,239.9,655.35,4,0,8264.029,563.25,22,0,0,614.4,8264,89383888,100,0,364.1,23.28,8476.248
34.4,1,0,59.98,10,0,-100,239.8,655.35,4,0,8250.029,563.25,22,0,0,614.4,8250,89383896,100,0,364.1,23.28,8476.248
34.18,1,0,59.98,10,0,-100,239.7,655.35,4,0,8194.029,563.25,22,0,0,614.4,8194,89383896,100,0,361.4,23.16,8370.024
34.05,1,0,59.98,10,0,-100,239.7,655.35,4,0,8168.03,563.25,22,0,0,614.4,8168,89383896,100,0,362.8,23.04,8358.912
33.92,1,0,59.98,10,0,-100,239.7,655.35,4,0,8142.03,563.25,22,0,0,614.4,8142,89383896,100,0,362.8,23.04,8358.912
33.92,1,0,59.98,10,0,-100,239.7,655.35,4,0,8142.03,563.25,22,0,0,614.4,8142,89383896,100,0,359.5,22.72,8167.84
33.22,1,0,59.98,10,0,-100,239.6,655.35,4,0,7968.025,563.25,20,0,0,614.4,7968,89383912,100,0,359.5,22.72,8167.84
33.22,1,0,59.98,10,0,-100,239.6,655.35,4,0,7968.025,563.25,20,0,0,614.4,7968,89383912,100,0,362.25,22.53,8161.492
33.063,1,0,59.98,10,0,-100,239.6,655.35,4,0,7931.358,563.25,20,0,0,614.4,7931.333,89383914.67,100,0,359.35,22.2,7977.57
32.75,1,0,59.98,10,0,-100,239.6,655.35,4,0,7858.025,563.25,20,0,0,614.4,7858,89383920,100,0,359.35,22.2,7977.57
32.47,1,0,59.98,10,0,-100,239.6,655.35,4,0,7782.028,563.25,21,0,0,614.4,7782,89383920,100,0,363.45,21.97,7984.996
32.3,1,0,59.98,10,0,-100,239.5,655.35,4,0,7738.028,563.25,21,0,0,614.4,7738,89383928,100,0,361.45,21.94,7930.213
32.3,1,0,59.98,10,0,-100,239.5,655.35,4,0,7738.028,563.25,21,0,0,614.4,7738,89383928,100,0,361.45,21.94,7930.213
32.3,1,0,59.98,10,0,-100,239.5,655.35,4,0,7738.028,563.25,21,0,0,614.4,7738,89383928,100,0,362.2,22.05,7986.51
32.33,1,0,59.98,10,0,-100,239.4,655.35,4,0,7742.023,563.25,19,0,0,614.4,7742,89383928,100,0,362.2,22.05,7986.51
32.277,1,0,59.972,10,0,-100,239.4,655.35,4,0,7730.025,563.25,19.75,0,0,614.4,7730,89383928,100,0,359.25,21.96,7889.13
32.267,1,0,59.977,10,0,-100,239.467,655.35,4,0,7728.696,563.25,21.333,0,0,614.4,7728.667,89383933.33,100,0,362.15,22.02,7974.543
32.27,1,0,59.98,10,0,-100,239.5,655.35,4,0,7730.031,563.25,22,0,0,614.4,7730,89383936,100,0,362.15,22.02,7974.543
32.27,1,0,59.98,10,0,-100,239.5,655.35,4,0,7730.031,563.25,22,0,0,614.4,7730,89383936,100,0,358.7,21.89,7851.943
32.2,1,0,59.98,10,0,-100,239.5,655.35,4,0,7714.031,563.25,22,0,0,614.4,7714,89383944,100,0,358.7,21.89,7851.943
32.2,1,0,59.98,10,0,-100,239.5,655.35,4,0,7714.031,563.25,22,0,0,614.4,7714,89383944,100,0,362.25,21.96,7955.01
32.2,1,0,59.98,10,0,-100,239.5,655.35,4,0,7714.031,563.25,22,0,0,614.4,7714,89383944,100,0,363.9,21.86,7954.854
32.2,1,0,59.98,10,0,-100,239.5,655.35,4,0,7714.031,563.25,22,0,0,614.4,7714,89383944,100,0,363.9,21.86,7954.854
32.2,1,0,59.98,10,0,-100,239.5,655.35,4,0,7714.031,563.25,22,0,0,614.4,7714,89383944,100,0,362.65,22.12,8021.818
32.35,1,0,59.98,10,0,-100,239.5,655.35,4,0,7750.028,563.25,21,0,0,614.4,7750,89383960,100,0,362.65,22.12,8021.818
32.35,1,0,59.98,10,0,-100,239.5,655.35,4,0,7750.028,563.25,21,0,0,614.4,7750,89383960,100,0,360.6,22.07,7958.442
32.353,1,0,59.98,10,0,-100,239.5,655.35,4,0,7751.363,563.25,21.333,0,0,614.4,7751.333,89383960,100,0,361.8,22.03,7970.454
32.36,1,0,59.98,10,0,-100,239.5,655.35,4,0,7754.031,563.25,22,0,0,614.4,7754,89383960,100,0,361.8,22.03,7970.454
32.47,1,0,59.98,10,0,-100,239.5,655.35,4,0,7781.031,563.25,22,0,0,614.4,7781,89383960,100,0,362.65,22.06,8000.059
32.563,1,0,59.973,10,0,-100,239.5,655.35,4,0,7801.698,563.25,22,0,0,614.4,7801.667,89383965.33,100,0,363.85,22.06,8026.531
32.61,1,0,59.97,10,0,-100,239.5,655.35,4,0,7812.031,563.25,22,0,0,614.4,7812,89383968,100,0,363.85,22.06,8026.531
32.61,1,0,59.97,10,0,-100,239.5,655.35,4,0,7812.031,563.25,22,0,0,614.4,7812,89383968,100,0,363.45,22.38,8134.011
32.78,1,0,59.97,10,0,-100,239.5,655.35,4,0,7855.031,563.25,22,0,0,614.4,7855,89383976,100,0,363.45,22.38,8134.011
32.83,1,0,59.97,10,0,-100,239.5,655.35,4,0,7863.028,563.25,21,0,0,614.4,7863,89383976,100,0,361.1,22.28,8045.308
32.703,1,0,59.97,10,0,-100,239.5,655.35,4,0,7833.694,563.25,21,0,0,614.4,7833.667,89383981.33,100,0,363.1,22,7988.2
32.64,1,0,59.97,10,0,-100,239.5,655.35,4,0,7819.028,563.25,21,0,0,614.4,7819,89383984,100,0,363.1,22,7988.2
32.64,1,0,59.97,10,0,-100,239.5,655.35,4,0,7819.028,563.25,21,0,0,614.4,7819,89383984,100,0,363.6,21.72,7897.392
32.3,1,0,59.97,10,0,-100,239.4,655.35,4,0,7736.028,563.25,21,0,0,614.4,7736,89383992,100,0,363.6,21.72,7897.392
32.01,1,0,59.97,10,0,-100,239.4,655.35,4,0,7667.032,563.25,22,0,0,614.4,7667,89383992,100,0,363.65,21.59,7851.204
31.81,1,0,59.97,10,0,-100,239.4,655.35,4,0,7620.365,563.25,22,0,0,614.4,7620.333,89383992,100,0,363.65,21.32,7753.018
31.71,1,0,59.97,10,0,-100,239.4,655.35,4,0,7597.032,563.25,22,0,0,614.4,7597,89383992,100,0,363.65,21.32,7753.018
31.71,1,0,59.97,10,0,-100,239.4,655.35,4,0,7597.032,563.25,22,0,0,614.4,7597,89383992,100,0,363.7,21.28,7739.536
31.25,1,0,59.98,10,0,-100,239.3,655.35,4,0,7480.021,563.25,18,0,0,614.4,7480,89384000,100,0,363.7,21.28,7739.536
31.25,1,0,59.98,10,0,-100,239.3,655.35,4,0,7480.021,563.25,18,0,0,614.4,7480,89384000,100,0,363.6,20.92,7606.512
30.985,1,0,59.98,10,0,-100,239.25,655.35,4,0,7414.022,563.25,18,0,0,614.4,7414,89384004,100,0,363.55,20.56,7474.588
30.72,1,0,59.98,10,0,-100,239.2,655.35,4,0,7348.022,563.25,18,0,0,614.4,7348,89384008,100,0,363.55,20.56,7474.588
30.72,1,0,59.98,10,0,-100,239.2,655.35,4,0,7348.022,563.25,18,0,0,614.4,7348,89384008,100,0,361.4,20.31,7340.034
29.43,1,0,59.98,10,0,-100,239,655.35,4,0,7038.023,563.25,18,0,0,614.4,7038,89384016,100,0,361.4,20.31,7340.034
29.43,1,0,59.98,10,0,-100,239,655.35,4,0,7038.023,563.25,18,0,0,614.4,7038,89384016,100,0,358.7,19.93,7148.891
29.34,1,0,59.98,10,0,-100,238.967,655.35,4,0,7015.692,563.25,18.667,0,0,614.4,7015.667,89384018.67,100,0,363.3,19.74,7171.542
29.16,1,0,59.98,10,0,-100,238.9,655.35,4,0,6971.029,563.25,20,0,0,614.4,6971,89384024,100,0,363.3,19.74,7171.542
28.93,1,0,59.98,10,0,-100,238.7,655.35,4,0,6910.023,563.25,18,0,0,614.4,6910,89384024,100,0,360.65,19.58,7061.527
28.8,1,0,59.98,10,0,-100,238.7,655.35,4,0,6878.026,563.25,19,0,0,614.4,6878,89384024,100,0,360.55,19.68,7095.624
28.8,1,0,59.98,10,0,-100,238.7,655.35,4,0,6878.026,563.25,19,0,0,614.4,6878,89384024,100,0,360.55,19.68,7095.624
28.8,1,0,59.98,10,0,-100,238.7,655.35,4,0,6877.359,563.25,18.667,0,0,614.4,6877.333,89384026.67,100,0,358.85,19.63,7044.226
28.8,1,0,59.98,10,0,-100,238.7,655.35,4,0,6876.023,563.25,18,0,0,614.4,6876,89384032,100,0,358.85,19.63,7044.226
28.94,1,0,59.98,10,0,-100,238.7,655.35,4,0,6910.023,563.25,18,0,0,614.4,6910,89384040,100,0,362.75,19.5,7073.625
28.973,1,0,59.98,10,0,-100,238.767,655.35,4,0,6919.357,563.25,18,0,0,614.4,6919.333,89384040,100,0,363.2,19.59,7115.088
28.99,1,0,59.98,10,0,-100,238.8,655.35,4,0,6924.023,563.25,18,0,0,614.4,6924,89384040,100,0,363.2,19.59,7115.088
28.99,1,0,59.98,10,0,-100,238.8,655.35,4,0,6924.023,563.25,18,0,0,614.4,6924,89384040,100,0,363.15,19.49,7077.794
28.93,1,0,59.98,10,0,-100,238.7,655.35,4,0,6910.023,563.25,18,0,0,614.4,6910,89384048,100,0,363.15,19.49,7077.794
28.97,1,0,59.98,10,0,-100,238.7,655.35,4,0,6918.026,563.25,19,0,0,614.4,6918,89384048,100,0,362.75,19.76,7167.94
29.07,1,0,59.98,10,0,-100,238.767,655.35,4,0,6944.024,563.25,18.333,0,0,614.4,6944,89384053.33,100,0,360.3,19.8,7133.94
29.12,1,0,59.98,10,0,-100,238.8,655.35,4,0,6957.023,563.25,18,0,0,614.4,6957,89384056,100,0,360.3,19.8,7133.94
29.12,1,0,59.98,10,0,-100,238.8,655.35,4,0,6957.023,563.25,18,0,0,614.4,6957,89384056,100,0,364.4,19.62,7149.528
29.24,1,0,59.98,10,0,-100,238.9,655.35,4,0,6982.023,563.25,18,0,0,614.4,6982,89384056,100,0,364.4,19.62,7149.528
29.24,1,0,59.98,10,0,-100,238.9,655.35,4,0,6982.023,563.25,18,0,0,614.4,6982,89384056,100,0,361.5,19.78,7150.47
29.24,1,0,59.98,10,0,-100,238.9,655.35,4,0,6982.023,563.25,18,0,0,614.4,6982,89384056,100,0,363.25,19.37,7036.152
29.24,1,0,59.98,10,0,-100,238.9,655.35,4,0,6982.023,563.25,18,0,0,614.4,6982,89384056,100,0,363.25,19.37,7036.152
29.24,1,0,59.98,10,0,-100,238.9,655.35,4,0,6982.023,563.25,18,0,0,614.4,6982,89384056,100,0,363,19.34,7020.42
28.7,1,0,59.98,10,0,-100,238.8,655.35,4,0,6852.021,563.25,17,0,0,614.4,6852,89384072,100,0,363,19.34,7020.42
28.7,1,0,59.98,10,0,-100,238.8,655.35,4,0,6852.021,563.25,17,0,0,614.4,6852,89384072,100,0,361.15,19.34,6984.641
28.557,1,0,59.98,10,0,-100,238.8,655.35,4,0,6816.688,563.25,17,0,0,614.4,6816.667,89384072,100,0,364.75,18.92,6901.07
28.27,1,0,59.98,10,0,-100,238.8,655.35,4,0,6746.021,563.25,17,0,0,614.4,6746,89384072,100,0,364.75,18.92,6901.07
28.02,1,0,59.98,10,0,-100,238.8,655.35,4,0,6688.024,563.25,18,0,0,614.4,6688,89384080,100,0,361.15,18.91,6829.346
27.68,1,0,59.98,10,0,-100,238.8,655.35,4,0,6608.024,563.25,18,0,0,614.4,6608,89384080,100,0,364.35,18.53,6751.406
27.68,1,0,59.98,10,0,-100,238.8,655.35,4,0,6608.024,563.25,18,0,0,614.4,6608,89384080,100,0,364.35,18.53,6751.406
27.61,1,0,59.98,10,0,-100,238.767,655.35,4,0,6591.024,563.25,18,0,0,614.4,6591,89384082.67,100,0,361.5,18.55,6705.825
27.47,1,0,59.98,10,0,-100,238.7,655.35,4,0,6557.024,563.25,18,0,0,614.4,6557,89384088,100,0,361.5,18.55,6705.825
27.21,1,0,59.98,10,0,-100,238.7,655.35,4,0,6496.022,563.25,17,0,0,614.4,6496,89384088,100,0,362.55,18.34,6649.167
27.103,1,0,59.98,10,0,-100,238.633,655.35,4,0,6469.356,563.25,17,0,0,614.4,6469.333,89384088,100,0,362.8,18.23,6613.844
27.05,1,0,59.98,10,0,-100,238.6,655.35,4,0,6456.022,563.25,17,0,0,614.4,6456,89384088,100,0,362.8,18.23,6613.844
27.05,1,0,59.98,10,0,-100,238.6,655.35,4,0,6456.022,563.25,17,0,0,614.4,6456,89384088,100,0,362.3,18.5,6702.55
27.1,1,0,59.98,10,0,-100,238.6,655.35,4,0,6466.022,563.25,17,0,0,614.4,6466,89384096,100,0,362.3,18.5,6702.55
27.29,1,0,59.98,10,0,-100,238.6,655.35,4,0,6512.022,563.25,17,0,0,614.4,6512,89384096,100,0,359.9,18.58,6686.942
27.395,1,0,59.98,10,0,-100,238.65,655.35,4,0,6537.523,563.25,17.5,0,0,614.4,6537.5,89384100,100,0,364.2,18.65,6792.33
27.5,1,0,59.98,10,0,-100,238.7,655.35,4,0,6563.024,563.25,18,0,0,614.4,6563,89384104,100,0,364.2,18.65,6792.33
27.94,1,0,59.98,10,0,-100,238.7,655.35,4,0,6670.024,563.25,18,0,0,614.4,6670,89384104,100,0,361,19.06,6880.66
28.32,1,0,59.98,10,0,-100,238.8,655.35,4,0,6756.024,563.25,18,0,0,614.4,6756,89384112,100,0,364.55,19.18,6992.069
28.32,1,0,59.98,10,0,-100,238.8,655.35,4,0,6756.024,563.25,18,0,0,614.4,6756,89384112,100,0,364.55,19.18,6992.069
28.437,1,0,59.98,10,0,-100,238.8,655.35,4,0,6786.024,563.25,18,0,0,614.4,6786,89384114.67,100,0,360.95,19.5,7038.525
28.67,1,0,59.98,10,0,-100,238.8,655.35,4,0,6846.023,563.25,18,0,0,614.4,6846,89384120,100,0,360.95,19.5,7038.525
28.72,1,0,59.98,10,0,-100,238.8,655.35,4,0,6858.023,563.25,18,0,0,614.4,6858,89384120,100,0,364.1,19.37,7052.617
28.76,1,0,59.98,10,0,-100,238.733,655.35,4,0,6866.023,563.25,18,0,0,614.4,6866,89384120,100,0,361,19.5,7039.5
28.78,1,0,59.98,10,0,-100,238.7,655.35,4,0,6870.023,563.25,18,0,0,614.4,6870,89384120,100,0,361,19.5,7039.5
28.78,1,0,59.98,10,0,-100,238.7,655.35,4,0,6870.023,563.25,18,0,0,614.4,6870,89384120,100,0,364.55,19.44,7086.852
28.78,1,0,59.98,10,0,-100,238.8,655.35,4,0,6874.023,563.25,18,0,0,614.4,6874,89384128,100,0,364.55,19.44,7086.852
29.06,1,0,59.98,10,0,-100,239,655.35,4,0,6946.026,563.25,19,0,0,614.4,6946,89384128,100,0,360.9,19.83,7156.647
29.34,1,0,59.987,10,0,-100,238.933,655.35,4,0,7011.359,563.25,19,0,0,614.4,7011.333,89384133.33,100,0,364.4,20.08,7317.152
29.48,1,0,59.99,10,0,-100,238.9,655.35,4,0,7044.025,563.25,19,0,0,614.4,7044,89384136,100,0,364.4,20.08,7317.152
29.48,1,0,59.99,10,0,-100,238.9,655.35,4,0,7044.025,563.25,19,0,0,614.4,7044,89384136,100,0,360.9,20.41,7365.969
30.13,1,0,59.99,10,0,-100,238.9,655.35,4,0,7200.022,563.25,18,0,0,614.4,7200,89384144,100,0,360.9,20.41,7365.969
30.13,1,0,59.99,10,0,-100,238.9,655.35,4,0,7200.022,563.25,18,0,0,614.4,7200,89384144,100,0,363.6,20.36,7402.896
30.15,1,0,59.99,10,0,-100,238.967,655.35,4,0,7204.693,563.25,19.333,0,0,614.4,7204.667,89384149.33,100,0,360.7,20.38,7351.066
30.16,1,0,59.99,10,0,-100,239,655.35,4,0,7207.028,563.25,20,0,0,614.4,7207,89384152,100,0,360.7,20.38,7351.066
30.16,1,0,59.99,10,0,-100,239,655.35,4,0,7207.028,563.25,20,0,0,614.4,7207,89384152,100,0,363.9,20.18,7343.502
29.8,1,0,59.99,10,0,-100,238.9,655.35,4,0,7122.023,563.25,18,0,0,614.4,7122,89384152,100,0,363.9,20.18,7343.502
